Pl 1 hand,Pl 2 hand,Round,Surface,Best of,Final TB?,Year,tournament_level,p1_previous_matches,p2_previous_matches,experience_diff,p1_previous_win_rate,p2_previous_win_rate,win_rate_diff,p1_surface_matches,p2_surface_matches,surface_experience_diff,p1_surface_win_rate,p2_surface_win_rate,surface_win_rate_diff,target
R,R,RR,Hard,3,1,2024,Team Event,120,18,102,0.5583333333333333,0.3888888888888889,0.16944444444444445,68,15,53,0.4852941176470588,0.4666666666666667,0.018627450980392146,1
R,R,RR,Hard,3,1,2024,Team Event,67,17,50,0.4925373134328358,0.5294117647058824,-0.03687445127304656,47,9,38,0.5319148936170213,0.4444444444444444,0.08747044917257685,1
L,R,RR,Hard,3,1,2024,Team Event,5,98,-93,0.4,0.6938775510204082,-0.29387755102040813,2,56,-54,0.0,0.7142857142857143,-0.7142857142857143,0
R,R,R32,Hard,3,1,2024,ATP 250,83,11,72,0.6024096385542169,0.45454545454545453,0.1478641840087624,63,5,58,0.6349206349206349,0.4,0.23492063492063486,1
R,R,R32,Hard,3,1,2024,ATP 250,49,40,9,0.5102040816326531,0.375,0.13520408163265307,28,28,0,0.4642857142857143,0.39285714285714285,0.07142857142857145,0
R,R,R32,Hard,3,1,2024,ATP 250,14,23,-9,0.35714285714285715,0.43478260869565216,-0.07763975155279501,11,18,-7,0.36363636363636365,0.5,-0.13636363636363635,1
R,R,R32,Hard,3,1,2024,ATP 250,26,25,1,0.3076923076923077,0.24,0.06769230769230772,18,16,2,0.3888888888888889,0.3125,0.0763888888888889,0
R,R,RR,Hard,3,1,2024,Team Event,120,226,-106,0.625,0.6460176991150443,-0.021017699115044253,69,155,-86,0.5217391304347826,0.6516129032258065,-0.12987377279102386,1
R,R,R32,Hard,3,1,2024,ATP 250,13,40,-27,0.38461538461538464,0.7,-0.3153846153846153,8,24,-16,0.375,0.7083333333333334,-0.33333333333333337,1
R,R,R32,Hard,3,1,2024,ATP 250,141,9,132,0.8368794326241135,0.3333333333333333,0.5035460992907801,87,7,80,0.8390804597701149,0.42857142857142855,0.41050903119868637,1
R,R,RR,Hard,3,1,2025,Team Event,227,19,208,0.6431718061674009,0.47368421052631576,0.16948759564108512,156,14,142,0.6474358974358975,0.42857142857142855,0.21886446886446892,0
R,R,R16,Hard,3,1,2025,ATP 250,84,3,81,0.6071428571428571,0.3333333333333333,0.2738095238095238,64,2,62,0.640625,0.0,0.640625,1
R,R,QF,Hard,3,1,2025,Team Event,228,2,226,0.6403508771929824,0.0,0.6403508771929824,157,2,155,0.643312101910828,0.0,0.643312101910828,1
R,R,R16,Hard,3,1,2025,ATP 250,5,74,-69,0.6,0.5405405405405406,0.05945945945945941,5,29,-24,0.6,0.4482758620689655,0.15172413793103445,0
R,R,R16,Hard,3,1,2025,ATP 250,14,33,-19,0.42857142857142855,0.3939393939393939,0.034632034632034625,9,29,-20,0.4444444444444444,0.41379310344827586,0.030651340996168563,1
R,R,R16,Hard,3,1,2025,ATP 250,142,39,103,0.8380281690140845,0.5384615384615384,0.29956663055254606,88,29,59,0.8409090909090909,0.5172413793103449,0.3236677115987461,1
R,R,R16,Hard,3,1,2025,ATP 250,127,15,112,0.6141732283464567,0.5333333333333333,0.08083989501312339,99,13,86,0.6161616161616161,0.5384615384615384,0.0777000777000777,0
R,R,QF,Hard,3,1,2025,ATP 250,15,14,1,0.4666666666666667,0.5,-0.033333333333333326,10,12,-2,0.5,0.5833333333333334,-0.08333333333333337,1
R,R,QF,Hard,3,1,2025,ATP 250,37,41,-4,0.5135135135135135,0.3902439024390244,0.12326961107448908,14,29,-15,0.2857142857142857,0.41379310344827586,-0.12807881773399016,0
R,R,QF,Hard,3,1,2025,ATP 250,143,33,110,0.8391608391608392,0.5454545454545454,0.29370629370629375,89,20,69,0.8426966292134831,0.5,0.3426966292134831,0
R,R,QF,Hard,3,1,2025,ATP 250,11,75,-64,0.09090909090909091,0.5466666666666666,-0.4557575757575757,5,30,-25,0.0,0.4666666666666667,-0.4666666666666667,1
R,R,QF,Hard,3,1,2025,Team Event,20,11,9,0.5,0.2727272727272727,0.2272727272727273,15,4,11,0.4666666666666667,0.25,0.21666666666666667,1
R,R,SF,Hard,3,1,2025,Team Event,229,13,216,0.6419213973799127,0.23076923076923078,0.41115216661068194,158,6,152,0.6455696202531646,0.16666666666666666,0.4789029535864979,1
R,R,SF,Hard,3,1,2025,ATP 250,34,16,18,0.5588235294117647,0.5,0.05882352941176472,21,11,10,0.5238095238095238,0.5454545454545454,-0.021645021645021578,1
R,R,SF,Hard,3,1,2025,ATP 250,85,42,43,0.611764705882353,0.40476190476190477,0.20700280112044822,65,30,35,0.6461538461538462,0.43333333333333335,0.21282051282051284,0
R,R,F,Hard,3,1,2025,Team Event,230,76,154,0.6434782608695652,0.5526315789473685,0.09084668192219669,159,54,105,0.6477987421383647,0.5555555555555556,0.09224318658280917,0
R,R,F,Hard,3,1,2025,ATP 250,43,35,8,0.4186046511627907,0.5714285714285714,-0.15282392026578068,31,22,9,0.45161290322580644,0.5454545454545454,-0.09384164222873898,1
L,R,R32,Hard,3,1,2025,ATP 250,34,17,17,0.47058823529411764,0.23529411764705882,0.23529411764705882,27,11,16,0.5555555555555556,0.36363636363636365,0.19191919191919193,1
R,R,Q1,Hard,3,A,2025,Grand Slam,0,1,-1,0.5,0.0,0.5,0,0,0,0.5,0.5,0.0,0
R,R,R32,Hard,3,1,2025,Challenger,8,0,8,0.5,0.5,0.0,2,0,2,0.5,0.5,0.0,1
L,R,Q1,Hard,3,A,2025,Grand Slam,6,0,6,0.16666666666666666,0.5,-0.33333333333333337,2,0,2,0.5,0.5,0.0,1
L,R,R16,Hard,3,1,2025,ATP 250,14,15,-1,0.5714285714285714,0.6666666666666666,-0.09523809523809523,5,15,-10,0.4,0.6666666666666666,-0.2666666666666666,0
R,R,R16,Hard,3,1,2025,ATP 250,40,33,7,0.525,0.42424242424242425,0.10075757575757577,30,18,12,0.5,0.16666666666666666,0.33333333333333337,1
L,R,QF,Hard,3,1,2025,ATP 250,3,41,-38,0.6666666666666666,0.5365853658536586,0.13008130081300806,1,31,-30,0.0,0.5161290322580645,-0.5161290322580645,0
R,R,R16,Hard,3,1,2025,ATP 250,24,15,9,0.2916666666666667,0.4666666666666667,-0.175,21,13,8,0.3333333333333333,0.5384615384615384,-0.20512820512820512,0
R,R,SF,Hard,3,1,2025,ATP 250,42,16,26,0.5476190476190477,0.6875,-0.13988095238095233,32,16,16,0.53125,0.6875,-0.15625,1
R,R,F,Hard,3,1,2025,ATP 250,43,7,36,0.5581395348837209,0.42857142857142855,0.12956810631229237,33,7,26,0.5454545454545454,0.42857142857142855,0.11688311688311687,1
R,R,R128,Hard,5,A,2025,Grand Slam,8,39,-31,0.5,0.5641025641025641,-0.0641025641025641,6,22,-16,0.6666666666666666,0.5454545454545454,0.12121212121212122,0
R,R,R128,Hard,5,A,2025,Grand Slam,121,12,109,0.628099173553719,0.16666666666666666,0.4614325068870524,70,6,64,0.5285714285714286,0.16666666666666666,0.36190476190476195,1
R,L,R128,Hard,5,A,2025,Grand Slam,8,6,2,0.5,0.3333333333333333,0.16666666666666669,7,3,4,0.42857142857142855,0.0,0.42857142857142855,1
R,R,R128,Hard,5,A,2025,Grand Slam,14,121,-107,0.6428571428571429,0.5619834710743802,0.08087367178276272,10,69,-59,0.7,0.4927536231884058,0.20724637681159414,1
R,R,R128,Hard,5,A,2025,Grand Slam,14,143,-129,0.21428571428571427,0.7622377622377622,-0.5479520479520479,7,81,-74,0.14285714285714285,0.7160493827160493,-0.5731922398589064,0
R,L,R128,Hard,5,A,2025,Grand Slam,27,25,2,0.2962962962962963,0.28,0.016296296296296253,19,22,-3,0.3684210526315789,0.3181818181818182,0.05023923444976075,0
R,R,R128,Hard,5,A,2025,Grand Slam,11,58,-47,0.36363636363636365,0.5,-0.13636363636363635,8,41,-33,0.25,0.5365853658536586,-0.28658536585365857,0
R,R,R128,Hard,5,A,2025,Grand Slam,193,38,155,0.7823834196891192,0.5,0.2823834196891192,127,15,112,0.8110236220472441,0.26666666666666666,0.5443569553805774,1
R,R,R128,Hard,5,A,2025,Grand Slam,144,17,127,0.8333333333333334,0.6470588235294118,0.18627450980392157,90,17,73,0.8333333333333334,0.6470588235294118,0.18627450980392157,1
R,R,R32,Clay,3,1,2025,Challenger,8,3,5,0.375,0.6666666666666666,-0.29166666666666663,6,2,4,0.5,0.5,0.0,1
R,R,R128,Hard,5,A,2025,Grand Slam,77,22,55,0.5584415584415584,0.5454545454545454,0.012987012987012991,55,19,36,0.5636363636363636,0.5263157894736842,0.03732057416267942,1
R,R,R128,Hard,5,A,2025,Grand Slam,31,26,5,0.41935483870967744,0.2692307692307692,0.15012406947890822,20,17,3,0.35,0.35294117647058826,-0.0029411764705882804,0
R,R,R128,Hard,5,A,2025,Grand Slam,15,76,-61,0.4,0.5394736842105263,-0.1394736842105263,12,31,-19,0.4166666666666667,0.45161290322580644,-0.034946236559139754,0
R,R,R128,Hard,5,A,2025,Grand Slam,128,15,113,0.609375,0.6,0.009375000000000022,100,9,91,0.61,0.6666666666666666,-0.05666666666666664,0
R,R,R128,Hard,5,A,2025,Grand Slam,231,69,162,0.6406926406926406,0.5362318840579711,0.10446075663466958,160,47,113,0.64375,0.48936170212765956,0.15438829787234049,1
R,R,R128,Hard,5,A,2025,Grand Slam,17,44,-27,0.47058823529411764,0.5681818181818182,-0.09759358288770059,12,34,-22,0.5,0.5588235294117647,-0.05882352941176472,0
R,R,R128,Hard,5,A,2025,Grand Slam,68,85,-17,0.5,0.4823529411764706,0.017647058823529405,48,56,-8,0.5416666666666666,0.4642857142857143,0.07738095238095233,1
L,R,R128,Hard,5,A,2025,Grand Slam,44,41,3,0.38636363636363635,0.4634146341463415,-0.07705099778270513,33,34,-1,0.3333333333333333,0.5,-0.16666666666666669,0
R,R,R128,Hard,5,A,2025,Grand Slam,0,181,-181,0.5,0.7182320441988951,-0.21823204419889508,0,144,-144,0.5,0.7222222222222222,-0.2222222222222222,0
R,R,R64,Hard,5,1,2025,Grand Slam,9,59,-50,0.5555555555555556,0.5084745762711864,0.04708097928436916,8,42,-34,0.5,0.5476190476190477,-0.04761904761904767,0
L,R,R64,Hard,5,A,2025,Grand Slam,35,0,35,0.5142857142857142,0.5,0.014285714285714235,28,0,28,0.6071428571428571,0.5,0.1071428571428571,1
R,L,R64,Hard,5,A,2025,Grand Slam,144,22,122,0.7638888888888888,0.3181818181818182,0.44570707070707066,82,18,64,0.7195121951219512,0.3333333333333333,0.3861788617886179,1
R,R,R64,Hard,5,A,2025,Grand Slam,122,16,106,0.6311475409836066,0.5,0.1311475409836066,71,14,57,0.5352112676056338,0.5714285714285714,-0.03621730382293764,0
R,R,R64,Hard,5,A,2025,Grand Slam,99,19,80,0.696969696969697,0.3157894736842105,0.3811802232854865,57,9,48,0.7192982456140351,0.4444444444444444,0.2748538011695907,1
R,R,R64,Hard,5,A,2025,Grand Slam,2,194,-192,0.5,0.7835051546391752,-0.28350515463917525,2,128,-126,0.5,0.8125,-0.3125,0
R,R,R64,Hard,5,A,2025,Grand Slam,78,16,62,0.5641025641025641,0.3125,0.2516025641025641,56,8,48,0.5714285714285714,0.25,0.3214285714285714,1
R,R,R64,Hard,5,A,2025,Grand Slam,27,16,11,0.2962962962962963,0.625,-0.3287037037037037,18,10,8,0.3888888888888889,0.7,-0.31111111111111106,1
R,R,R64,Hard,5,A,2025,Grand Slam,45,13,32,0.5777777777777777,0.3076923076923077,0.27008547008547,35,6,29,0.5714285714285714,0.16666666666666666,0.40476190476190477,1
R,R,R64,Hard,5,A,2025,Grand Slam,232,29,203,0.6422413793103449,0.41379310344827586,0.228448275862069,161,16,145,0.6459627329192547,0.3125,0.33346273291925466,0
R,R,Q3,Hard,3,A,2025,Grand Slam,1,0,1,0.0,0.5,-0.5,0,0,0,0.5,0.5,0.0,0
L,R,R64,Hard,5,A,2025,Grand Slam,6,182,-176,0.3333333333333333,0.7197802197802198,-0.38644688644688646,6,145,-139,0.3333333333333333,0.7241379310344828,-0.39080459770114945,1
L,L,R32,Hard,5,A,2025,Grand Slam,9,7,2,0.1111111111111111,0.42857142857142855,-0.31746031746031744,4,7,-3,0.25,0.42857142857142855,-0.17857142857142855,0
R,R,R32,Hard,5,A,2025,Grand Slam,145,21,124,0.8344827586206897,0.5238095238095238,0.3106732348111658,91,16,75,0.8351648351648352,0.5,0.3351648351648352,1
R,R,R32,Hard,5,A,2025,Grand Slam,12,145,-133,0.5833333333333334,0.7655172413793103,-0.18218390804597695,5,83,-78,0.4,0.7228915662650602,-0.3228915662650602,0
R,R,R32,Hard,5,A,2025,Grand Slam,30,50,-20,0.43333333333333335,0.5,-0.06666666666666665,17,29,-12,0.35294117647058826,0.4482758620689655,-0.09533468559837727,0
R,R,R32,Hard,5,A,2025,Grand Slam,79,46,33,0.569620253164557,0.5869565217391305,-0.017336268574573488,57,36,21,0.5789473684210527,0.5833333333333334,-0.004385964912280715,0
L,R,R32,Hard,5,A,2025,Grand Slam,26,77,-51,0.3076923076923077,0.5454545454545454,-0.2377622377622377,23,32,-9,0.34782608695652173,0.46875,-0.12092391304347827,1
R,R,R32,Hard,5,A,2025,Grand Slam,195,21,174,0.7846153846153846,0.19047619047619047,0.5941391941391941,129,15,114,0.813953488372093,0.13333333333333333,0.6806201550387597,1
R,R,R32,Hard,5,A,2025,Grand Slam,15,42,-27,0.6666666666666666,0.47619047619047616,0.19047619047619047,11,35,-24,0.7272727272727273,0.5142857142857142,0.21298701298701306,1
R,R,R16,Hard,5,A,2025,Grand Slam,146,44,102,0.8356164383561644,0.4318181818181818,0.40379825653798257,92,32,60,0.8369565217391305,0.46875,0.3682065217391305,1
L,R,R16,Hard,5,A,2025,Grand Slam,36,100,-64,0.5277777777777778,0.7,-0.17222222222222217,29,58,-29,0.6206896551724138,0.7241379310344828,-0.10344827586206895,0
L,R,R16,Hard,5,A,2025,Grand Slam,27,47,-20,0.3333333333333333,0.5957446808510638,-0.2624113475177305,24,37,-13,0.375,0.5945945945945946,-0.21959459459459463,1
R,R,R16,Hard,5,A,2025,Grand Slam,196,51,145,0.7857142857142857,0.5098039215686274,0.2759103641456583,130,30,100,0.8153846153846154,0.4666666666666667,0.3487179487179487,1
R,R,QF,Hard,5,A,2025,Grand Slam,101,60,41,0.7029702970297029,0.5166666666666667,0.1863036303630362,59,43,16,0.7288135593220338,0.5581395348837209,0.17067402443831292,1
R,R,QF,Hard,5,A,2025,Grand Slam,147,146,1,0.8367346938775511,0.7671232876712328,0.06961140620631823,93,84,9,0.8387096774193549,0.7261904761904762,0.1125192012288787,1
R,L,QF,Hard,5,A,2025,Grand Slam,28,28,0,0.32142857142857145,0.35714285714285715,-0.0357142857142857,19,25,-6,0.42105263157894735,0.4,0.021052631578947323,0
R,R,QF,Hard,5,A,2025,Grand Slam,197,69,128,0.7868020304568528,0.5072463768115942,0.2795556536452586,131,49,82,0.816793893129771,0.5510204081632653,0.26577348496650577,1
R,L,SF,Hard,5,A,2025,Grand Slam,198,29,169,0.7878787878787878,0.3793103448275862,0.40856844305120166,132,26,106,0.8181818181818182,0.4230769230769231,0.39510489510489516,1
R,R,SF,Hard,5,A,2025,Grand Slam,148,102,46,0.8378378378378378,0.7058823529411765,0.1319554848966613,94,60,34,0.8404255319148937,0.7333333333333333,0.10709219858156038,0
R,R,R32,Hard,3,1,2025,Challenger,0,5,-5,0.5,0.8,-0.30000000000000004,0,3,-3,0.5,1.0,-0.5,0
R,R,F,Hard,5,A,2025,Grand Slam,199,103,96,0.7889447236180904,0.7087378640776699,0.0802068595404205,133,61,72,0.8195488721804511,0.7377049180327869,0.08184395414766421,1
R,L,R32,Hard,3,1,2025,ATP 250,24,45,-21,0.16666666666666666,0.37777777777777777,-0.2111111111111111,14,34,-20,0.14285714285714285,0.3235294117647059,-0.18067226890756305,1
R,R,R32,Hard,3,1,2025,ATP 250,70,86,-16,0.5285714285714286,0.47674418604651164,0.05182724252491694,48,57,-9,0.4791666666666667,0.45614035087719296,0.023026315789473728,1
R,R,R16,Hard,3,1,2025,ATP 250,14,129,-115,0.0,0.6046511627906976,-0.6046511627906976,8,101,-93,0.0,0.6039603960396039,-0.6039603960396039,0
R,R,R16,Hard,3,1,2025,ATP 250,15,12,3,0.4666666666666667,0.25,0.21666666666666667,6,5,1,0.5,0.2,0.3,1
R,R,R16,Hard,3,1,2025,ATP 250,71,25,46,0.5352112676056338,0.2,0.33521126760563374,49,15,34,0.4897959183673469,0.2,0.2897959183673469,1
R,R,QF,Hard,3,1,2025,ATP 250,16,72,-56,0.5,0.5416666666666666,-0.04166666666666663,7,50,-43,0.5714285714285714,0.5,0.0714285714285714,1
R,R,QF,Hard,3,1,2025,ATP 250,10,130,-120,0.3,0.6076923076923076,-0.30769230769230765,6,102,-96,0.3333333333333333,0.6078431372549019,-0.2745098039215686,0
R,R,SF,Hard,3,1,2025,ATP 250,17,60,-43,0.5294117647058824,0.43333333333333335,0.09607843137254901,8,41,-33,0.625,0.4878048780487805,0.13719512195121952,0
R,R,SF,Hard,3,1,2025,ATP 250,8,131,-123,0.375,0.6106870229007634,-0.23568702290076338,7,103,-96,0.42857142857142855,0.6116504854368932,-0.1830790568654646,1
R,R,RR,Hard,3,1,2025,Team Event,2,1,1,0.5,0.0,0.5,0,1,-1,0.5,0.0,0.5,0
L,R,RR,Hard,3,1,2025,Team Event,37,17,20,0.5135135135135135,0.5882352941176471,-0.07472178060413359,30,11,19,0.6,0.6363636363636364,-0.036363636363636376,1
R,R,R32,Hard,3,1,2025,ATP 500,183,32,151,0.7158469945355191,0.40625,0.30959699453551914,146,21,125,0.7191780821917808,0.3333333333333333,0.3858447488584475,1
R,R,R32,Hard,3,1,2025,ATP 500,233,13,220,0.6394849785407726,0.23076923076923078,0.4087157477715418,162,6,156,0.6419753086419753,0.16666666666666666,0.47530864197530864,1
L,L,R32,Hard,3,1,2025,ATP 500,4,0,4,0.75,0.5,0.25,4,0,4,0.75,0.5,0.25,1
R,R,R32,Hard,3,1,2025,ATP 500,132,18,114,0.6060606060606061,0.2222222222222222,0.38383838383838387,104,12,92,0.6057692307692307,0.3333333333333333,0.2724358974358974,1
R,R,R32,Hard,3,1,2025,ATP 500,147,87,60,0.7619047619047619,0.47126436781609193,0.29064039408866993,85,58,27,0.7176470588235294,0.4482758620689655,0.2693711967545639,1
R,R,R32,Hard,3,1,2025,ATP 500,29,52,-23,0.3103448275862069,0.5,-0.1896551724137931,20,31,-11,0.4,0.45161290322580644,-0.05161290322580642,0
R,R,R32,Hard,3,1,2025,ATP 500,73,54,19,0.5342465753424658,0.6111111111111112,-0.07686453576864538,51,28,23,0.49019607843137253,0.5357142857142857,-0.04551820728291317,1
R,R,R16,Hard,3,1,2025,ATP 500,5,184,-179,0.8,0.717391304347826,0.08260869565217399,5,147,-142,0.8,0.7210884353741497,0.07891156462585036,1
R,R,R16,Hard,3,1,2025,ATP 500,45,234,-189,0.4222222222222222,0.6410256410256411,-0.21880341880341886,33,163,-130,0.45454545454545453,0.6441717791411042,-0.1896263245956497,0
R,R,R32,Hard,3,1,2025,ATP 250,10,22,-12,0.5,0.5,0.0,9,17,-8,0.4444444444444444,0.47058823529411764,-0.02614379084967322,0
R,R,R32,Hard,3,1,2025,Challenger,2,1,1,0.5,0.0,0.5,1,0,1,0.0,0.5,-0.5,0
R,R,R32,Hard,3,1,2025,ATP 250,80,12,68,0.5625,0.16666666666666666,0.39583333333333337,58,8,50,0.5689655172413793,0.25,0.31896551724137934,1
R,R,R16,Hard,3,1,2025,ATP 250,123,2,121,0.6260162601626016,1.0,-0.3739837398373984,72,2,70,0.5277777777777778,1.0,-0.4722222222222222,1
R,R,R16,Hard,3,1,2025,ATP 500,5,148,-143,0.2,0.7635135135135135,-0.5635135135135134,2,86,-84,0.5,0.7209302325581395,-0.22093023255813948,0
R,R,R16,Hard,3,1,2025,ATP 500,133,16,117,0.6090225563909775,0.5625,0.046522556390977465,105,14,91,0.6095238095238096,0.5714285714285714,0.03809523809523818,1
R,R,R16,Hard,3,1,2025,ATP 500,17,70,-53,0.5294117647058824,0.5,0.02941176470588236,15,50,-35,0.6,0.54,0.05999999999999994,0
R,R,R16,Hard,3,1,2025,ATP 500,74,122,-48,0.5405405405405406,0.5573770491803278,-0.01683650863978725,52,70,-18,0.5,0.4857142857142857,0.01428571428571429,0
L,R,QF,Hard,3,1,2025,ATP 250,35,23,12,0.4857142857142857,0.5217391304347826,-0.036024844720496885,28,18,10,0.5714285714285714,0.5,0.0714285714285714,1
R,R,QF,Hard,3,1,2025,ATP 500,134,235,-101,0.6119402985074627,0.6425531914893617,-0.030612892981899065,106,164,-58,0.6132075471698113,0.6463414634146342,-0.03313391624482287,0
R,R,QF,Hard,3,1,2025,ATP 500,20,149,-129,0.3,0.7651006711409396,-0.4651006711409396,10,87,-77,0.4,0.7241379310344828,-0.32413793103448274,0
R,L,QF,Hard,3,1,2025,ATP 500,123,6,117,0.5609756097560976,0.8333333333333334,-0.27235772357723576,71,6,65,0.49295774647887325,0.8333333333333334,-0.3403755868544601,0
R,R,SF,Hard,3,1,2025,ATP 500,236,150,86,0.6440677966101694,0.7666666666666667,-0.12259887005649728,165,88,77,0.6484848484848484,0.7272727272727273,-0.07878787878787885,0
L,R,SF,Hard,3,1,2025,ATP 250,36,61,-25,0.5,0.5081967213114754,-0.008196721311475419,29,44,-15,0.5862068965517241,0.5454545454545454,0.040752351097178674,1
R,L,SF,Hard,3,1,2025,ATP 500,71,7,64,0.5070422535211268,0.8571428571428571,-0.35010060362173034,51,7,44,0.5490196078431373,0.8571428571428571,-0.3081232492997198,1
R,L,F,Hard,3,1,2025,ATP 250,124,37,87,0.6290322580645161,0.5135135135135135,0.11551874455100264,73,30,43,0.5342465753424658,0.6,-0.0657534246575342,0
R,R,F,Hard,3,1,2025,ATP 500,72,151,-79,0.5138888888888888,0.7682119205298014,-0.2543230316409125,52,89,-37,0.5576923076923077,0.7303370786516854,-0.1726447709593777,0
R,R,R32,Hard,3,1,2025,ATP 250,38,9,29,0.42105263157894735,0.4444444444444444,-0.023391812865497075,25,7,18,0.44,0.5714285714285714,-0.1314285714285714,0
R,L,R16,Clay,3,1,2025,ATP 250,29,3,26,0.3793103448275862,0.6666666666666666,-0.28735632183908044,18,1,17,0.4444444444444444,1.0,-0.5555555555555556,1
R,R,R32,Clay,3,1,2025,ATP 250,18,18,0,0.5555555555555556,0.5,0.05555555555555558,6,8,-2,0.5,0.625,-0.125,1
R,R,R32,Clay,3,1,2025,ATP 250,39,24,15,0.48717948717948717,0.2916666666666667,0.19551282051282048,20,7,13,0.65,0.14285714285714285,0.5071428571428571,0
R,L,R16,Hard,3,1,2025,ATP 250,52,38,14,0.4423076923076923,0.5263157894736842,-0.08400809716599189,32,31,1,0.375,0.6129032258064516,-0.23790322580645162,0
R,R,R16,Hard,3,1,2025,ATP 250,237,19,218,0.6413502109704642,0.21052631578947367,0.4308238951809905,166,13,153,0.6445783132530121,0.3076923076923077,0.33688600556070436,0
R,R,R16,Hard,3,1,2025,ATP 250,3,185,-182,0.0,0.7135135135135136,-0.7135135135135136,1,148,-147,0.0,0.7162162162162162,-0.7162162162162162,0
R,R,R16,Clay,3,1,2025,ATP 250,7,19,-12,0.14285714285714285,0.5789473684210527,-0.4360902255639098,4,7,-3,0.25,0.5714285714285714,-0.3214285714285714,0
R,L,R16,Clay,3,1,2025,ATP 250,78,10,68,0.5384615384615384,0.1,0.43846153846153846,32,4,28,0.59375,0.0,0.59375,1
R,R,R16,Clay,3,1,2025,ATP 250,25,21,4,0.32,0.2857142857142857,0.03428571428571431,8,10,-2,0.25,0.2,0.04999999999999999,0
R,R,QF,Clay,3,1,2025,ATP 250,6,20,-14,0.3333333333333333,0.6,-0.26666666666666666,4,8,-4,0.5,0.625,-0.125,0
R,L,QF,Hard,3,1,2025,ATP 250,30,39,-9,0.3,0.5384615384615384,-0.23846153846153845,21,32,-11,0.38095238095238093,0.625,-0.24404761904761907,0
R,R,SF,Clay,3,1,2025,ATP 250,19,21,-2,0.3157894736842105,0.6190476190476191,-0.30325814536340856,8,9,-1,0.375,0.6666666666666666,-0.29166666666666663,0
L,R,SF,Hard,3,1,2025,ATP 250,40,8,32,0.55,0.375,0.17500000000000004,33,8,25,0.6363636363636364,0.375,0.26136363636363635,1
R,R,F,Clay,3,1,2025,ATP 250,30,22,8,0.4,0.6363636363636364,-0.23636363636363633,19,10,9,0.47368421052631576,0.7,-0.2263157894736842,0
R,R,F,Hard,3,1,2025,ATP 250,41,31,10,0.3902439024390244,0.41935483870967744,-0.02911093627065303,24,18,6,0.375,0.3333333333333333,0.041666666666666685,0
R,L,F,Hard,3,1,2025,ATP 250,3,41,-38,0.3333333333333333,0.5609756097560976,-0.2276422764227643,1,34,-33,0.0,0.6470588235294118,-0.6470588235294118,0
R,R,R32,Clay,3,1,2025,Challenger,0,2,-2,0.5,0.0,0.5,0,1,-1,0.5,0.0,0.5,0
R,R,R32,Hard,3,1,2025,ATP 250,27,152,-125,0.5925925925925926,0.7697368421052632,-0.1771442495126706,19,90,-71,0.631578947368421,0.7333333333333333,-0.10175438596491226,0
R,R,R32,Hard,3,1,2025,ATP 250,124,4,120,0.5564516129032258,0.25,0.30645161290322576,72,2,70,0.4861111111111111,0.0,0.4861111111111111,0
R,R,R32,Hard,3,1,2025,ATP 250,149,55,94,0.8322147651006712,0.6,0.23221476510067118,95,29,66,0.8315789473684211,0.5172413793103449,0.3143375680580762,0
R,L,R32,Clay,3,1,2025,Challenger,0,1,-1,0.5,1.0,-0.5,0,1,-1,0.5,1.0,-0.5,0
R,R,R32,Hard,3,1,2025,ATP 250,135,53,82,0.6074074074074074,0.4339622641509434,0.17344514325646399,107,33,74,0.6074766355140186,0.36363636363636365,0.243840271877655,1
R,R,R16,Hard,3,1,2025,ATP 250,136,13,123,0.6102941176470589,0.5384615384615384,0.07183257918552044,108,6,102,0.6111111111111112,0.3333333333333333,0.27777777777777785,1
R,R,R16,Hard,3,1,2025,ATP 250,88,73,15,0.4659090909090909,0.5068493150684932,-0.040940224159402294,59,53,6,0.4406779661016949,0.5471698113207547,-0.1064918452190598,0
R,R,R16,Hard,3,1,2025,ATP 250,17,46,-29,0.5294117647058824,0.41304347826086957,0.11636828644501279,15,34,-19,0.5333333333333333,0.4411764705882353,0.09215686274509804,0
R,R,R16,Hard,3,1,2025,ATP 250,5,153,-148,0.4,0.7712418300653595,-0.3712418300653595,4,91,-87,0.5,0.7362637362637363,-0.2362637362637363,0
R,R,R16,Hard,3,1,2025,ATP 250,75,56,19,0.5333333333333333,0.6071428571428571,-0.07380952380952377,53,30,23,0.49056603773584906,0.5333333333333333,-0.04276729559748427,0
R,R,R16,Hard,3,1,2025,ATP 250,9,186,-177,0.3333333333333333,0.7150537634408602,-0.38172043010752693,9,149,-140,0.3333333333333333,0.7181208053691275,-0.38478747203579416,0
R,R,QF,Hard,3,1,2025,ATP 250,137,74,63,0.6131386861313869,0.5135135135135135,0.0996251726178734,109,54,55,0.6146788990825688,0.5555555555555556,0.059123343527013206,1
R,R,QF,Hard,3,1,2025,ATP 250,47,154,-107,0.425531914893617,0.7727272727272727,-0.3471953578336557,35,92,-57,0.45714285714285713,0.7391304347826086,-0.2819875776397515,1
R,L,F,Hard,3,1,2025,ATP 250,138,17,121,0.6159420289855072,0.47058823529411764,0.14535379369138957,110,10,100,0.6181818181818182,0.6,0.018181818181818188,1
R,R,F,Clay,3,1,2025,ATP 500,9,44,-35,0.0,0.38636363636363635,-0.38636363636363635,5,29,-24,0.0,0.5517241379310345,-0.5517241379310345,0
